id,order_id,paid_at,amount,method,status
516,516,2024-11-21 09:26:53,11628.96,boleto,paid
517,517,,3706.02,boleto,refunded
518,518,2024-04-14 14:37:10,26618.16,pix,paid
519,519,2024-03-18 20:03:02,11516.04,transfer,paid
520,520,2024-02-23 07:23:01,11860.56,boleto,paid
521,521,2024-04-10 06:43:07,13308.57,transfer,paid
522,522,2024-09-05 13:33:40,13649.26,credit_card,paid
523,523,2023-11-17 00:16:34,15763.66,boleto,paid
524,524,2024-02-21 13:15:56,12987.61,boleto,paid
525,525,2024-11-14 03:04:48,37651.67,pix,paid
526,526,2024-08-03 06:13:16,11189.24,pix,paid
527,527,,3390.68,pix,pending
528,528,2023-10-20 22:25:03,11258.7,credit_card,paid
529,529,2023-11-04 10:51:43,23409.05,boleto,paid
530,530,,8607.95,boleto,refunded
531,531,,3926.07,credit_card,failed
532,532,2023-09-25 17:29:40,23802.5,boleto,paid
533,533,,6531.54,boleto,refunded
534,534,2024-11-20 02:27:13,17755.1,pix,paid
535,535,2023-09-07 03:16:25,10052.63,boleto,paid
536,536,,34749.08,credit_card,pending
537,537,2024-05-09 14:02:31,18862.89,transfer,paid
538,538,,4582.47,credit_card,refunded
539,539,2023-09-17 08:54:55,7104.89,credit_card,paid
540,540,2023-08-28 10:26:21,18242.67,transfer,paid
541,541,,7609.25,boleto,refunded
542,542,2023-11-13 05:33:19,313.79,boleto,paid
543,543,2024-01-28 16:40:18,6634.33,pix,paid
544,544,2024-04-17 02:54:12,11505.94,credit_card,paid
545,545,2024-11-06 23:09:02,14430.93,credit_card,paid
546,546,2024-03-01 22:01:31,11032.28,boleto,paid
547,547,2024-11-26 09:45:09,3414.77,boleto,paid
548,548,2023-11-16 21:51:15,8618.4,boleto,paid
549,549,2024-01-12 18:30:58,11904.97,credit_card,paid
550,550,2024-02-12 05:09:26,37233.73,credit_card,paid
551,551,2024-07-29 08:32:35,22150.85,boleto,paid
552,552,2024-04-07 18:08:39,26773.25,pix,paid
553,553,2024-04-06 15:23:37,19501.03,credit_card,paid
554,554,2024-10-03 22:47:56,9263.11,credit_card,paid
555,555,2024-03-01 07:54:44,3384.49,boleto,paid
556,556,2024-06-21 08:51:56,6971.02,transfer,paid
557,557,2024-05-09 12:14:29,12376.42,credit_card,paid
558,558,2023-10-05 20:22:15,7753.46,credit_card,paid
559,559,2024-06-23 17:58:54,17903.22,credit_card,paid
560,560,2023-12-14 16:17:22,4583.33,pix,paid
561,561,2023-10-14 05:30:24,24358.24,credit_card,paid
562,562,,6125.24,boleto,refunded
563,563,2023-12-14 01:25:52,4194.25,boleto,paid
564,564,2024-02-26 03:20:20,6516.73,boleto,paid
565,565,2024-03-17 12:46:50,7329.23,boleto,paid
566,566,2024-01-24 22:07:53,19688.78,credit_card,paid
567,567,2024-01-20 23:04:42,21022.43,transfer,paid
568,568,2024-08-28 01:24:08,42177.33,pix,paid
569,569,2024-03-18 19:15:45,18743.24,transfer,paid
570,570,2024-10-11 08:17:34,4863.16,credit_card,paid
571,571,2024-02-24 22:24:34,40132.72,boleto,paid
572,572,2024-03-07 10:07:15,26439.55,credit_card,paid
573,573,2023-12-11 13:22:12,35799.79,credit_card,paid
574,574,2024-10-18 08:14:35,9961.27,transfer,paid
575,575,2023-10-01 21:21:20,14092.21,credit_card,paid
576,576,,5781.58,credit_card,refunded
577,577,2024-08-17 23:17:32,8143.35,transfer,paid
578,578,,6224.24,transfer,refunded
579,579,2023-08-25 18:05:59,12833.38,boleto,paid
580,580,2024-11-10 06:50:53,13071.28,pix,paid
581,581,2023-08-04 09:07:44,19668.75,boleto,paid
582,582,2024-02-08 01:47:53,9199.93,transfer,paid
583,583,2024-09-14 01:06:51,18288.41,transfer,paid
584,584,2024-01-03 05:55:22,20352.36,boleto,paid
585,585,2024-06-19 20:03:36,11037.15,pix,paid
586,586,2023-12-23 18:13:32,24297.39,boleto,paid
587,587,2024-08-02 02:20:17,997.51,transfer,paid
588,588,2023-12-16 10:31:43,58291.64,credit_card,paid
589,589,2024-05-18 08:39:12,4971.45,boleto,paid
590,590,2024-02-24 05:26:54,6828.25,transfer,paid
591,591,2024-01-21 20:48:55,21983.94,credit_card,paid
592,592,,28238.19,credit_card,failed
593,593,2024-07-27 18:59:40,29866.77,boleto,paid
594,594,2023-12-24 07:12:10,25769.06,credit_card,paid
595,595,2024-04-25 05:39:17,28624.74,credit_card,paid
596,596,2024-04-06 11:43:13,15317.25,boleto,paid
597,597,,10090.33,boleto,refunded
598,598,2023-11-07 21:49:49,13713.14,boleto,paid
599,599,,15582.98,pix,refunded
600,600,2024-04-11 23:54:57,25533.34,boleto,paid
601,601,2024-06-27 10:53:16,8112.53,boleto,paid
602,602,2023-08-27 20:58:16,5781.19,transfer,paid
603,603,2024-03-14 07:04:10,10452.08,boleto,paid
604,604,2023-09-26 15:22:14,2218.67,pix,paid
605,605,2024-04-17 05:22:26,11864.6,credit_card,paid
606,606,2024-02-29 02:34:06,24913.89,credit_card,paid
607,607,2023-08-05 08:47:03,21310.63,pix,paid
608,608,2024-02-03 04:16:29,37456.48,credit_card,paid
609,609,2024-11-25 04:52:38,12394.18,pix,paid
610,610,2023-08-11 01:47:41,21051.9,boleto,paid
611,611,2023-10-04 01:03:23,40526.53,pix,paid
612,612,2024-07-12 17:58:19,13374.93,pix,paid
613,613,2024-04-24 20:30:59,23538.09,boleto,paid
614,614,2024-08-28 15:51:51,17058.92,pix,paid
615,615,2024-03-07 10:36:38,13790.09,transfer,paid
616,616,2024-06-10 18:38:40,14507.15,transfer,paid
617,617,2024-11-09 21:21:45,38352.16,pix,paid
618,618,2024-11-22 22:38:54,18025.12,credit_card,paid
619,619,2023-08-04 11:44:56,8580.39,boleto,paid
620,620,2023-08-07 06:41:09,1442.26,pix,paid
621,621,2023-08-09 05:54:37,22691.92,credit_card,paid
622,622,2023-11-03 15:41:41,995.85,credit_card,paid
623,623,2024-02-01 22:48:07,13196.14,transfer,paid
624,624,2023-10-28 06:57:16,10392.62,transfer,paid
625,625,2024-02-17 14:32:45,11165.53,transfer,paid
626,626,2024-05-30 11:53:06,8606.62,credit_card,paid
627,627,2023-12-10 20:23:52,16083.98,credit_card,paid
628,628,,13058.17,pix,failed
629,629,2024-05-12 06:11:10,4401.26,credit_card,paid
630,630,2023-10-10 06:49:06,2109.84,transfer,paid
631,631,2024-01-11 17:33:44,18998.4,boleto,paid
632,632,2024-04-07 08:52:58,19436.15,boleto,paid
633,633,2024-03-21 10:49:20,22324.99,boleto,paid
634,634,2024-07-31 18:20:22,7123.26,credit_card,paid
635,635,,9772.47,boleto,failed
636,636,2024-08-07 23:17:17,5934.98,pix,paid
637,637,2024-04-09 01:29:52,8987.83,pix,paid
638,638,2024-11-27 11:58:41,24162.92,credit_card,paid
639,639,2024-08-20 17:49:58,14835.32,boleto,paid
640,640,2024-05-30 05:33:38,4161.41,pix,paid
641,641,2024-10-03 12:30:43,28033.89,boleto,paid
642,642,2023-08-27 18:31:00,20923.4,boleto,paid
643,643,2024-03-19 14:00:36,14304.09,credit_card,paid
644,644,2023-08-04 00:07:07,35491.7,pix,paid
645,645,2024-11-05 19:50:20,13982.12,pix,paid
646,646,2024-09-26 09:42:40,25837.77,boleto,paid
647,647,2024-01-09 06:46:22,20869.78,transfer,paid
648,648,2024-01-22 03:25:40,37351.9,credit_card,paid
649,649,2023-12-29 01:48:15,16782.95,transfer,paid
650,650,2023-11-09 23:24:25,21662.01,pix,paid
651,651,2023-09-30 09:12:09,14697.38,transfer,paid
652,652,2024-10-15 10:31:29,24495.23,pix,paid
653,653,2023-08-08 09:06:50,9231.9,boleto,paid
654,654,2024-03-05 08:15:05,13487.49,transfer,paid
655,655,2024-07-01 13:33:12,15806.72,credit_card,paid
656,656,2024-05-05 06:40:01,2973.92,credit_card,paid
657,657,,10124.39,pix,refunded
658,658,2024-06-12 21:22:41,21991.09,pix,paid
659,659,2023-09-06 16:00:07,29605.4,transfer,paid
660,660,,9567.35,transfer,refunded
661,661,2024-07-27 01:18:29,24768.35,credit_card,paid
662,662,2024-01-22 07:46:16,14241.67,transfer,paid
663,663,2023-09-05 03:43:12,26246.8,pix,paid
664,664,2024-03-10 05:53:07,17628.03,boleto,paid
665,665,2024-01-05 03:36:34,15562.38,transfer,paid
666,666,,24572.18,pix,failed
667,667,2024-06-22 13:10:51,24060.97,transfer,paid
668,668,2023-10-11 20:50:15,15481.43,credit_card,paid
669,669,2024-11-04 10:44:21,14196.83,boleto,paid
670,670,2024-06-30 03:12:08,28630.38,boleto,paid
671,671,2024-10-26 10:13:34,18301.69,transfer,paid
672,672,2024-09-28 17:56:18,12460.45,boleto,paid
673,673,2024-11-16 17:43:07,22211.13,credit_card,paid
674,674,2023-10-25 20:41:52,11805.46,pix,paid
675,675,2024-09-30 13:12:44,27047.92,credit_card,paid
676,676,2024-11-06 10:04:08,487.51,transfer,paid
677,677,2023-11-22 18:57:15,20585.34,credit_card,paid
678,678,2024-07-18 18:26:12,36824.47,boleto,paid
679,679,,6279.02,pix,failed
680,680,2023-08-26 19:12:58,12780.82,pix,paid
681,681,2024-03-31 10:48:31,1517.74,transfer,paid
682,682,2023-10-19 22:55:30,17559.36,pix,paid
683,683,2024-09-23 15:57:17,4599.49,pix,paid
684,684,2024-06-27 08:46:17,45780.94,boleto,paid
685,685,,14059.72,pix,refunded
686,686,2024-08-23 10:29:02,25392.82,boleto,paid
687,687,2024-01-11 18:26:04,13549.11,pix,paid
688,688,,13974.71,credit_card,refunded
689,689,2024-05-29 11:37:34,1892.21,pix,paid
690,690,2024-05-29 19:18:49,7838.12,pix,paid
691,691,2023-10-04 06:45:45,20356.34,pix,paid
692,692,,14891.22,transfer,pending
693,693,2023-11-08 22:41:44,11111.74,boleto,paid
694,694,2023-08-24 09:13:39,23384.28,credit_card,paid
695,695,2023-10-01 14:16:15,9258.75,credit_card,paid
696,696,,2623.15,pix,failed
697,697,2024-09-27 19:57:22,9756.85,pix,paid
698,698,,2320.36,credit_card,refunded
699,699,,1855.69,transfer,failed
700,700,2024-07-05 07:35:04,29720.85,pix,paid
701,701,2023-12-02 16:24:53,16696.83,pix,paid
702,702,2023-12-19 09:56:57,29561.03,transfer,paid
703,703,2024-09-21 19:42:51,10671.21,boleto,paid
704,704,2023-10-06 04:07:58,15770.82,pix,paid
705,705,2024-09-07 07:40:16,535.23,transfer,paid
706,706,2024-07-05 11:18:55,2226.22,credit_card,paid
707,707,2024-02-06 04:44:24,1751.21,boleto,paid
708,708,2024-07-02 15:12:21,14693.5,pix,paid
709,709,2024-11-22 04:01:50,27729.21,pix,paid
710,710,,15611.69,transfer,refunded
711,711,2023-09-13 23:55:02,10461.57,transfer,paid
712,712,2023-08-16 02:42:15,2741.96,pix,paid
713,713,2024-10-14 10:16:16,5382.75,boleto,paid
714,714,2023-11-14 13:19:21,25917.38,transfer,paid
715,715,2024-01-10 05:27:09,7954.67,transfer,paid
716,716,2023-10-31 12:15:38,28935.69,boleto,paid
717,717,,4082.65,credit_card,failed
718,718,2024-07-19 19:45:47,14692.72,pix,paid
719,719,2023-12-18 13:01:34,43226.72,pix,paid
720,720,2024-07-08 23:44:33,47872.42,boleto,paid
721,721,2023-11-30 10:33:25,6724.6,transfer,paid
722,722,2024-06-22 05:34:00,24429.01,pix,paid
723,723,2024-11-21 14:24:55,6928.99,transfer,paid
724,724,2024-07-26 00:31:35,486.46,boleto,paid
725,725,2024-08-02 14:57:46,14295.85,credit_card,paid
726,726,2024-01-11 03:31:15,3727.11,transfer,paid
727,727,,9805.29,pix,failed
728,728,2024-06-12 18:18:45,16377.34,transfer,paid
729,729,2024-10-18 05:32:30,18937.9,transfer,paid
730,730,2024-04-30 00:41:23,33678.78,credit_card,paid
731,731,2024-08-10 18:42:44,24351.84,credit_card,paid
732,732,2024-01-18 02:02:28,1648.5,transfer,paid
733,733,2024-11-02 16:16:00,14777.28,credit_card,paid
734,734,2024-06-10 04:48:11,35306.48,transfer,paid
735,735,2024-10-14 17:12:15,15150.01,credit_card,paid
736,736,2023-08-05 21:18:32,14297.8,pix,paid
737,737,2024-09-20 09:21:17,3048.43,pix,paid
738,738,2024-08-05 17:25:36,28651.87,pix,paid
739,739,2023-12-12 04:20:23,8183.11,credit_card,paid
740,740,2024-06-15 13:56:10,8451.02,credit_card,paid
741,741,,4104.5,boleto,refunded
742,742,2024-09-26 07:35:25,26178.15,transfer,paid
743,743,2024-04-23 05:43:32,7550.93,transfer,paid
744,744,2023-10-08 02:01:23,3649.61,boleto,paid
745,745,2023-09-03 19:28:22,1045.0,transfer,paid
746,746,2024-06-23 20:37:23,21492.3,pix,paid
747,747,2024-09-21 09:19:52,2207.5,credit_card,paid
748,748,2023-12-04 10:33:14,2744.81,transfer,paid
749,749,2024-09-22 00:41:49,14236.54,pix,paid
750,750,2024-10-05 15:52:18,5264.46,transfer,paid
751,751,2024-04-02 20:11:12,13128.6,pix,paid
752,752,2023-11-11 03:42:52,44194.31,credit_card,paid
753,753,2024-04-13 07:59:23,20331.21,pix,paid
754,754,2024-07-31 23:41:30,8898.68,credit_card,paid
755,755,2024-10-10 01:05:23,22273.55,credit_card,paid
756,756,2024-02-04 18:33:01,27484.79,credit_card,paid
757,757,,4699.14,transfer,refunded
758,758,2024-05-15 16:41:17,7205.99,pix,paid
759,759,2024-05-06 03:16:43,12791.54,boleto,paid
760,760,2024-03-23 20:31:36,12341.04,boleto,paid
761,761,2023-12-15 09:37:30,4075.57,boleto,paid
762,762,2024-06-07 08:13:41,29448.63,transfer,paid
763,763,2024-05-13 20:12:57,8712.82,boleto,paid
764,764,2023-10-05 10:09:30,7528.21,boleto,paid
765,765,2024-11-23 05:07:28,9589.87,boleto,paid
766,766,2024-05-07 04:38:56,14638.83,boleto,paid
767,767,,4608.9,credit_card,pending
768,768,2023-11-27 00:00:54,12465.5,transfer,paid
769,769,2024-11-24 03:31:23,8534.8,pix,paid
770,770,2024-05-13 17:42:29,16260.6,transfer,paid
771,771,2024-04-24 15:01:26,21943.76,pix,paid
772,772,2024-03-13 07:35:16,18728.24,boleto,paid
773,773,2024-04-26 03:49:31,17662.75,credit_card,paid
774,774,2024-10-21 12:04:20,13610.8,pix,paid
775,775,2024-11-29 15:09:02,2478.68,boleto,paid
776,776,2024-08-07 06:16:23,4680.94,boleto,paid
777,777,2024-03-09 07:09:50,4437.95,transfer,paid
778,778,,10717.81,credit_card,refunded
779,779,2024-01-10 04:17:48,21107.41,credit_card,paid
780,780,2024-10-04 04:32:24,13164.12,credit_card,paid
781,781,2023-10-17 23:35:51,14201.93,credit_card,paid
782,782,2024-01-19 16:25:09,36590.14,boleto,paid
783,783,2024-06-12 05:13:37,6467.1,boleto,paid
784,784,,18817.7,pix,pending
785,785,2024-05-16 06:33:53,41360.63,boleto,paid
786,786,2023-09-10 16:13:24,16561.62,boleto,paid
787,787,,7659.41,credit_card,failed
788,788,2024-07-12 16:22:44,7695.72,transfer,paid
789,789,2023-08-05 13:59:00,157.8,boleto,paid
790,790,,12199.47,credit_card,refunded
791,791,2024-07-16 17:56:20,13667.1,boleto,paid
792,792,,3828.33,transfer,refunded
793,793,2023-10-13 19:29:22,19509.62,pix,paid
794,794,2023-08-29 04:54:44,5393.21,transfer,paid
795,795,,14775.56,transfer,failed
796,796,2024-09-05 01:53:43,24920.65,boleto,paid
797,797,2024-09-06 07:08:00,28378.81,pix,paid
798,798,2024-09-20 17:32:17,11962.57,credit_card,paid
799,799,2024-02-10 13:48:20,13845.22,boleto,paid
800,800,2024-08-10 09:35:04,3253.56,transfer,paid
801,801,2024-01-10 10:43:37,93.99,credit_card,paid
802,802,2024-07-26 10:47:13,4988.62,pix,paid
803,803,2024-04-04 07:53:30,16689.96,pix,paid
804,804,,16693.81,boleto,refunded
805,805,2024-08-06 00:48:02,1845.92,credit_card,paid
806,806,2024-05-31 20:55:56,1290.04,pix,paid
807,807,2023-09-07 13:42:57,44338.97,credit_card,paid
808,808,,41759.17,pix,refunded
809,809,2024-05-11 13:10:02,21147.15,boleto,paid
810,810,2023-10-05 06:04:27,26850.45,transfer,paid
811,811,2024-01-06 04:56:15,12971.73,boleto,paid
812,812,2024-10-17 19:04:30,2705.32,credit_card,paid
813,813,2024-05-28 14:30:54,18440.52,boleto,paid
814,814,2024-11-04 10:14:24,29481.47,transfer,paid
815,815,,2877.85,pix,pending
816,816,2024-01-31 14:52:14,7641.11,credit_card,paid
817,817,2023-08-31 09:04:55,10996.04,transfer,paid
818,818,2024-01-28 00:27:33,9310.47,transfer,paid
819,819,2023-09-10 01:18:13,14613.18,credit_card,paid
820,820,2024-07-23 05:50:37,30870.3,credit_card,paid
821,821,2024-07-13 14:32:04,9753.97,transfer,paid
822,822,2023-10-21 11:49:34,17318.49,pix,paid
823,823,2024-09-27 10:31:38,21218.67,boleto,paid
824,824,2024-06-26 17:42:12,14815.8,boleto,paid
825,825,2024-04-10 21:54:57,11026.92,boleto,paid
826,826,2023-08-02 05:35:49,6411.65,transfer,paid
827,827,2023-11-28 03:57:52,9086.22,transfer,paid
828,828,2023-08-24 21:40:51,29366.56,credit_card,paid
829,829,2023-10-28 17:55:27,6733.27,boleto,paid
830,830,2024-07-26 16:58:50,51467.89,pix,paid
831,831,2023-12-27 08:49:22,10948.28,pix,paid
832,832,2023-11-15 03:06:57,39927.34,transfer,paid
833,833,2024-03-03 08:19:18,13481.34,pix,paid
834,834,2024-01-10 08:35:42,3234.35,boleto,paid
835,835,2024-06-22 12:36:52,20173.42,boleto,paid
836,836,2024-09-30 20:25:37,31334.99,pix,paid
837,837,2024-02-07 02:47:15,19088.89,transfer,paid
838,838,2023-12-08 17:16:15,17036.79,credit_card,paid
839,839,2024-11-03 00:48:44,16715.5,pix,paid
840,840,2024-04-30 20:22:24,6331.69,credit_card,paid
841,841,2024-10-12 05:32:04,2556.63,pix,paid
842,842,2024-01-28 23:51:59,36394.37,boleto,paid
843,843,2024-07-24 20:25:34,29111.44,boleto,paid
844,844,2023-10-03 03:54:46,2833.13,credit_card,paid
845,845,2024-03-24 22:06:22,15917.58,pix,paid
846,846,2023-10-23 08:29:27,3257.0,pix,paid
847,847,2024-08-05 11:20:34,25124.1,pix,paid
848,848,,25015.88,transfer,failed
849,849,2024-01-31 20:19:10,33338.3,credit_card,paid
850,850,2024-01-16 00:43:33,14852.81,boleto,paid
851,851,2023-11-27 08:12:48,14987.78,pix,paid
852,852,2023-11-23 09:23:11,14479.28,pix,paid
853,853,2024-11-03 08:09:36,4723.88,transfer,paid
854,854,,22931.45,pix,refunded
855,855,2023-10-23 14:24:35,19707.73,pix,paid
856,856,,5138.21,pix,pending
857,857,2024-11-23 21:39:57,9906.93,boleto,paid
858,858,,12356.87,transfer,pending
859,859,2024-07-09 13:47:57,17082.38,pix,paid
860,860,2024-05-21 22:04:42,23773.54,boleto,paid
861,861,2024-06-05 14:15:30,30510.98,credit_card,paid
862,862,2023-10-16 14:23:03,11225.24,boleto,paid
863,863,2024-03-31 19:24:25,3382.07,credit_card,paid
864,864,2023-08-04 03:28:12,11212.78,transfer,paid
865,865,2024-10-02 15:58:21,43462.56,boleto,paid
866,866,2023-10-08 07:17:35,29884.45,credit_card,paid
867,867,2024-05-02 14:21:41,14305.27,pix,paid
868,868,2024-07-21 06:28:28,4420.53,transfer,paid
869,869,,11191.15,credit_card,failed
870,870,2024-08-03 03:06:23,3478.29,boleto,paid
871,871,2024-06-29 10:30:39,25153.94,transfer,paid
872,872,,11262.27,boleto,failed
873,873,2024-05-18 03:20:29,8481.08,pix,paid
874,874,2023-11-19 05:52:18,21754.93,boleto,paid
875,875,2024-06-26 15:50:02,15130.66,boleto,paid
876,876,2023-10-20 07:22:41,13400.87,transfer,paid
877,877,2023-08-22 17:17:23,29329.2,pix,paid
878,878,2024-01-26 00:11:45,6502.72,boleto,paid
879,879,2023-12-10 16:59:32,1904.1,boleto,paid
880,880,2023-11-22 20:51:56,4249.93,pix,paid
881,881,,27274.07,pix,failed
882,882,2024-11-09 17:47:46,509.62,boleto,paid
883,883,2024-04-18 08:22:51,28238.07,transfer,paid
884,884,2024-06-14 18:27:09,12874.68,credit_card,paid
885,885,2024-11-17 01:13:59,14152.84,credit_card,paid
886,886,2023-12-09 10:19:13,44285.72,pix,paid
887,887,,22733.18,transfer,failed
888,888,2024-01-31 10:54:20,9390.66,boleto,paid
889,889,2024-02-28 21:34:54,15894.66,pix,paid
890,890,2024-02-15 07:02:10,9205.58,pix,paid
891,891,2024-01-29 20:29:37,4954.72,boleto,paid
892,892,,22126.47,pix,refunded
893,893,2024-03-04 10:11:18,43418.3,boleto,paid
894,894,2024-07-18 01:12:00,526.63,pix,paid
895,895,2023-08-10 04:52:45,9422.46,boleto,paid
896,896,2024-02-08 09:56:28,3868.43,pix,paid
897,897,,2840.83,credit_card,refunded
898,898,2024-11-10 20:00:58,34737.38,credit_card,paid
899,899,2024-06-21 10:39:09,37216.86,transfer,paid
900,900,2023-09-26 02:03:47,3978.57,pix,paid
901,901,2023-12-15 10:13:20,3469.56,pix,paid
902,902,2024-06-26 10:14:33,5691.82,boleto,paid
903,903,2023-08-13 19:47:01,26333.2,pix,paid
904,904,2024-01-28 03:51:21,31972.85,credit_card,paid
905,905,2024-04-25 09:46:40,2123.22,boleto,paid
906,906,,44140.79,pix,refunded
907,907,,16569.24,boleto,refunded
908,908,2024-03-09 08:05:34,17950.75,boleto,paid
909,909,2023-08-19 10:45:06,28609.36,transfer,paid
910,910,2024-05-06 20:51:38,10615.6,pix,paid
911,911,2024-08-17 19:15:45,28815.79,boleto,paid
912,912,2024-03-04 20:44:52,19551.48,pix,paid
913,913,2023-09-06 15:19:16,18725.23,pix,paid
914,914,2024-08-01 20:47:57,41853.37,credit_card,paid
915,915,,32105.05,pix,refunded
916,916,2024-04-07 23:34:41,10931.08,transfer,paid
917,917,2023-08-02 20:35:30,24493.01,credit_card,paid
918,918,2024-03-08 05:02:46,23217.72,credit_card,paid
919,919,2023-11-26 17:15:15,9769.33,credit_card,paid
920,920,,10445.59,transfer,failed
921,921,2023-11-14 18:27:01,22119.49,boleto,paid
922,922,2024-08-21 08:39:36,9210.77,transfer,paid
923,923,,23813.15,boleto,pending
924,924,2024-01-10 05:40:21,1429.12,transfer,paid
925,925,2023-08-28 14:23:54,4757.91,boleto,paid
926,926,2023-12-21 00:55:44,13869.23,pix,paid
927,927,2024-05-09 17:04:31,26320.31,transfer,paid
928,928,2023-10-14 00:49:15,25769.86,pix,paid
929,929,2023-11-23 10:08:53,27080.12,boleto,paid
930,930,2024-01-27 23:32:31,12111.12,pix,paid
931,931,,5076.6,transfer,refunded
932,932,2023-10-10 09:54:07,11250.68,credit_card,paid
933,933,2024-07-21 06:40:36,1005.36,pix,paid
934,934,2024-01-23 17:38:35,30155.17,transfer,paid
935,935,2023-09-30 00:21:28,16328.39,pix,paid
936,936,,35105.32,pix,refunded
937,937,,45643.38,boleto,failed
938,938,2023-09-21 13:15:33,54236.68,transfer,paid
939,939,,1481.08,transfer,pending
940,940,2023-10-07 18:42:22,8982.04,transfer,paid
941,941,2024-04-07 09:47:56,4350.99,boleto,paid
942,942,2024-06-12 22:00:32,18690.64,credit_card,paid
943,943,2024-10-07 18:37:03,9859.19,pix,paid
944,944,2023-10-21 15:39:49,14403.0,transfer,paid
945,945,2023-10-14 09:55:46,14845.55,transfer,paid
946,946,2023-11-13 14:53:47,21359.14,credit_card,paid
947,947,2024-05-24 09:54:08,32575.7,pix,paid
948,948,2024-07-21 02:56:26,842.71,pix,paid
949,949,2024-02-26 07:25:04,15999.98,boleto,paid
950,950,,24968.09,pix,failed
951,951,2024-06-22 10:34:25,28586.66,boleto,paid
952,952,2024-02-18 20:01:13,7510.77,pix,paid
953,953,2024-09-01 22:29:07,20560.57,pix,paid
954,954,2024-06-20 06:40:23,13745.2,credit_card,paid
955,955,,211.33,credit_card,failed
956,956,2024-09-10 04:10:35,26014.99,boleto,paid
957,957,2024-05-09 06:20:21,6903.66,credit_card,paid
958,958,2024-10-14 06:10:04,18966.41,boleto,paid
959,959,2024-12-01 15:12:10,21581.67,credit_card,paid
960,960,2023-12-07 00:09:20,12533.83,pix,paid
961,961,2024-06-25 18:12:20,10642.14,transfer,paid
962,962,2024-02-25 19:48:37,13787.38,pix,paid
